1575320259.328544,0.0
1575320259.336895,0.0
1575320259.340234,0.0
1575320259.348334,0.0
1575320259.353385,0.0
1575320259.360606,0.0
1575320259.36483,0.0
1575320259.372824,0.0
1575320259.3810298,15.09
1575320259.3892758,15.09
1575320259.3934138,15.09
1575320259.401761,58.47
1575320259.40975,162.38
1575320259.4187799,400.6
1575320259.4263659,638.37
1575320259.435366,792.22
1575320259.442522,917.46
1575320259.455092,1020.39
1575320259.463082,1124.67
1575320259.471411,1192.59
1575320259.479425,1262.24
1575320259.491581,1318.92
1575320259.500711,1356.89
1575320259.508223,1395.65
1575320259.520329,1426.58
1575320259.528714,1452.17
1575320259.5366871,1470.45
1575320259.545177,1493.29
1575320259.557306,1519.98
1575320259.566266,1545.15
1575320259.573745,1578.8
1575320259.586041,1607.92
1575320259.594151,1622.87
1575320259.60228,1630.54
1575320259.610532,1630.36
1575320259.622859,1626.72
1575320259.63111,1618.03
1575320259.639241,1604.67
1575320259.651801,1591.74
1575320259.659692,1575.41
1575320259.668354,1562.99
1575320259.6762502,1557.82
1575320259.688257,1555.68
1575320259.700091,1555.04
1575320259.70469,1555.1
1575320259.7174962,1555.42
1575320259.725467,1555.78
1575320259.73395,1556.02
1575320259.741823,1556.58
1575320259.75375,1557.95
1575320259.762235,1559.88
1575320259.77021,1561.24
1575320259.783054,1562.01
1575320259.7908401,1562.05
1575320259.799726,1561.52
1575320259.8072078,1559.02
1575320259.819346,1554.1
1575320259.827735,1549.15
1575320259.835804,1543.15
1575320259.849174,1537.94
1575320259.856199,1533.93
1575320259.8660579,1528.42
1575320259.872554,1522.45
1575320259.8853068,1516.69
1575320259.893426,1507.02
1575320259.9018419,1495.48
1575320259.913594,1486.87
1575320259.921857,1480.41
1575320259.930082,1479.16
1575320259.9380841,1479.94
1575320259.950958,1481.05
1575320259.959012,1481.83
1575320259.9673128,1481.88
1575320259.979323,1480.91
1575320259.9873018,1480.29
1575320259.9958148,1481.32
1575320260.003642,1483.6
1575320260.016672,1488.33
1575320260.02432,1493.04
1575320260.033062,1495.95
1575320260.0450659,1498.5
1575320260.0528681,1501.22
1575320260.061281,1502.95
1575320260.069207,1504.18
1575320260.082846,1505.07
1575320260.089847,1506.11
1575320260.100003,1508.27
1575320260.110372,1510.5
1575320260.1188009,1511.18
1575320260.126687,1510.13
1575320260.135148,1508.48
1575320260.147111,1507.49
1575320260.155216,1507.05
1575320260.163597,1507.64
1575320260.171663,1508.92
1575320260.1842828,1510.62
1575320260.1923132,1511.1
1575320260.200881,1510.76
1575320260.21287,1510.16
1575320260.220896,1510.55
1575320260.2292511,1511.81
1575320260.23735,1513.57
1575320260.24993,1516.0
1575320260.257737,1516.54
1575320260.266528,1514.66
1575320260.2785642,1510.54
1575320260.286347,1505.72
1575320260.294827,1501.77
1575320260.3026402,1497.52
1575320260.3157718,1495.52
1575320260.323263,1496.1
1575320260.3330948,1497.11
1575320260.34361,1495.3
1575320260.351881,1490.97
1575320260.360199,1482.46
1575320260.3695529,1472.61
1575320260.380574,1465.89
1575320260.388785,1461.26
1575320260.397245,1461.09
1575320260.40924,1463.24
1575320260.4180312,1467.26
1575320260.425694,1471.62
1575320260.434556,1474.63
1575320260.446344,1478.15
1575320260.454334,1482.01
1575320260.462614,1485.61
1575320260.4747279,1487.88
1575320260.4835331,1490.31
1575320260.491307,1492.5
1575320260.500066,1494.5
1575320260.511894,1497.09
1575320260.5197299,1498.58
1575320260.528312,1498.88
1575320260.540323,1498.91
1575320260.549658,1499.98
1575320260.5567172,1502.02
1575320260.566419,1505.39
1575320260.577387,1509.5
1575320260.586174,1512.73
1575320260.5936599,1515.36
1575320260.60588,1516.12
1575320260.614219,1516.4
1575320260.6223161,1519.28
1575320260.6305778,1525.54
1575320260.64319,1532.05
1575320260.6515179,1541.08
1575320260.6593778,1549.74
1575320260.671307,1555.37
1575320260.679803,1560.41
1575320260.6877398,1563.36
1575320260.696137,1564.37
1575320260.70854,1563.45
1575320260.716872,1560.8
1575320260.72485,1557.15
1575320260.736768,1554.12
1575320260.745271,1550.74
1575320260.753183,1547.37
1575320260.761815,1544.79
1575320260.773945,1542.15
1575320260.78273,1539.29
1575320260.790288,1536.65
1575320260.802351,1533.03
1575320260.8108768,1529.4
1575320260.819283,1526.41
1575320260.827094,1523.24
1575320260.839453,1521.85
1575320260.849183,1521.86
1575320260.8556402,1522.51
1575320260.868366,1523.55
1575320260.876043,1524.81
1575320260.884883,1527.45
1575320260.89275,1531.05
1575320260.904866,1534.0
1575320260.913405,1535.46
1575320260.9211469,1532.35
1575320260.933949,1526.54
1575320260.941877,1522.71
1575320260.95028,1521.13
1575320260.958265,1522.88
1575320260.9703622,1526.26
1575320260.9786282,1532.13
1575320260.986691,1538.4
1575320260.99947,1542.98
1575320261.0073211,1548.32
1575320261.0164568,1553.46
1575320261.0236852,1558.35
1575320261.035869,1565.4
1575320261.044369,1571.71
1575320261.052267,1575.22
1575320261.065311,1576.63
1575320261.072812,1574.25
1575320261.081582,1570.3
1575320261.089256,1564.91
1575320261.101782,1561.86
1575320261.1098392,1561.36
1575320261.118448,1561.05
1575320261.130275,1560.71
1575320261.1383529,1560.7
1575320261.146642,1560.95
1575320261.1546319,1562.2
1575320261.167316,1565.1
1575320261.175422,1568.46
1575320261.184028,1573.3
1575320261.1956632,1577.03
1575320261.2037919,1577.75
1575320261.212115,1575.07
1575320261.220169,1570.14
1575320261.2332,1566.43
1575320261.240905,1562.51
1575320261.2500951,1558.74
1575320261.261581,1555.43
1575320261.2693172,1550.35
1575320261.277815,1543.99
1575320261.28571,1538.46
1575320261.300066,1532.17
1575320261.3063989,1527.33
1575320261.314469,1524.7
1575320261.326876,1524.07
1575320261.335518,1527.8
1575320261.3432362,1532.89
1575320261.352382,1538.08
1575320261.36357,1538.77
1575320261.371725,1536.45
1575320261.3800309,1532.43
1575320261.392363,1529.15
1575320261.401098,1526.78
1575320261.4087749,1525.24
1575320261.417366,1522.94
1575320261.429276,1518.71
1575320261.437243,1513.84
1575320261.445663,1507.49
1575320261.457802,1502.62
1575320261.466717,1501.59
1575320261.4744902,1504.36
1575320261.48289,1510.39
1575320261.494976,1516.36
1575320261.503197,1522.49
1575320261.511256,1523.64
1575320261.5233018,1519.97
1575320261.5322618,1512.13
1575320261.539837,1505.53
1575320261.5490491,1503.79
1575320261.560353,1507.37
1575320261.568901,1514.59
1575320261.5768452,1520.29
1575320261.58884,1525.13
1575320261.597132,1527.94
1575320261.605396,1529.76
1575320261.613603,1533.37
1575320261.6260118,1541.06
1575320261.634403,1553.16
1575320261.64224,1564.58
1575320261.6543858,1578.1
1575320261.662706,1587.84
1575320261.670769,1591.81
1575320261.6790621,1593.28
1575320261.691408,1591.86
1575320261.700015,1589.3
1575320261.707772,1585.63
1575320261.7198331,1581.48
1575320261.728485,1576.72
1575320261.7364302,1568.86
1575320261.744829,1560.54
1575320261.75697,1554.4
1575320261.765769,1548.37
1575320261.773442,1545.11
1575320261.7854111,1544.57
1575320261.7937658,1545.15
1575320261.8025758,1543.58
1575320261.8102021,1539.3
1575320261.822432,1531.34
1575320261.830631,1522.77
1575320261.838889,1516.71
1575320261.851878,1511.89
1575320261.859205,1511.82
1575320261.867863,1515.12
1575320261.875861,1517.79
1575320261.8880131,1520.17
1575320261.89625,1522.42
1575320261.904288,1525.11
1575320261.917197,1529.27
1575320261.924941,1531.99
1575320261.933515,1532.6
1575320261.94129,1533.16
1575320261.953325,1536.23
1575320261.962004,1541.29
1575320261.969867,1550.07
1575320261.983029,1559.65
1575320261.99044,1566.25
1575320261.9991128,1571.8
1575320262.006773,1573.25
1575320262.018982,1571.75
1575320262.027309,1567.76
1575320262.035598,1562.78
1575320262.04769,1559.5
1575320262.0558982,1557.29
1575320262.064102,1557.76
1575320262.0723588,1560.23
1575320262.0850801,1564.85
1575320262.092685,1569.44
1575320262.101307,1571.91
1575320262.113363,1571.18
1575320262.121367,1567.91
1575320262.129781,1563.26
1575320262.1378272,1559.37
1575320262.150541,1555.38
1575320262.1583202,1552.5
1575320262.167159,1550.65
1575320262.178684,1549.38
1575320262.186837,1550.58
1575320262.195321,1553.99
1575320262.20324,1559.67
1575320262.2166169,1563.57
1575320262.223841,1565.0
1575320262.232577,1565.79
1575320262.2444851,1567.08
1575320262.2524219,1568.2
1575320262.260808,1569.21
1575320262.26895,1569.8
1575320262.281543,1570.2
1575320262.289377,1569.92
1575320262.299625,1567.71
1575320262.309945,1564.68
1575320262.318485,1559.75
1575320262.326293,1555.44
1575320262.33494,1553.7
1575320262.3485708,1554.93
1575320262.3551419,1559.61
1575320262.363198,1566.09
1575320262.375297,1570.51
1575320262.384428,1574.31
1575320262.3918898,1575.01
1575320262.400487,1572.91
1575320262.4125729,1567.43
1575320262.420429,1561.27
1575320262.428674,1556.9
1575320262.440939,1551.4
1575320262.449732,1545.14
1575320262.457364,1540.07
1575320262.4666822,1534.27
1575320262.4778938,1530.39
1575320262.485889,1528.68
1575320262.494386,1527.49
1575320262.50636,1527.26
1575320262.515399,1527.86
1575320262.522902,1529.61
1575320262.53234,1531.85
1575320262.543529,1533.0
1575320262.551894,1532.66
1575320262.559902,1531.68
1575320262.571928,1531.52
1575320262.580242,1532.71
1575320262.5884988,1536.24
1575320262.59673,1539.54
1575320262.609003,1540.42
1575320262.617546,1539.0
1575320262.62544,1536.39
1575320262.637376,1535.11
1575320262.645995,1535.38
1575320262.653974,1536.7
1575320262.6621592,1536.87
1575320262.67451,1535.54
1575320262.6833751,1534.18
1575320262.690924,1534.42
1575320262.70294,1536.44
1575320262.711539,1539.31
1575320262.719382,1541.42
1575320262.727864,1543.8
1575320262.739878,1545.77
1575320262.749514,1546.74
1575320262.7563672,1546.6
1575320262.7689002,1546.32
1575320262.777067,1547.38
1575320262.785384,1549.94
1575320262.793598,1552.11
1575320262.805414,1552.42
1575320262.813757,1551.63
1575320262.821768,1550.06
1575320262.8344378,1547.97
1575320262.842432,1546.07
1575320262.8509288,1542.98
1575320262.858714,1539.17
1575320262.870841,1536.32
1575320262.879207,1533.87
1575320262.8872871,1532.9
1575320262.900012,1533.08
1575320262.9080791,1533.7
1575320262.916599,1533.97
1575320262.9244401,1533.85
1575320262.936373,1532.65
1575320262.944923,1530.21
1575320262.952808,1527.88
1575320262.965834,1524.52
1575320262.973386,1521.2
1575320262.982698,1519.49
1575320262.990058,1519.81
1575320263.002196,1522.29
1575320263.010327,1524.79
1575320263.018882,1527.36
1575320263.030926,1528.0
1575320263.038867,1525.98
1575320263.047151,1522.57
1575320263.0552409,1517.36
1575320263.068047,1513.1
1575320263.076065,1512.54
1575320263.084746,1515.44
1575320263.09679,1520.1
1575320263.104456,1523.4
1575320263.112685,1525.57
1575320263.120805,1525.14
1575320263.133552,1522.68
1575320263.1415648,1517.45
1575320263.149608,1512.32
1575320263.161991,1511.01
1575320263.169916,1514.28
1575320263.1785128,1521.02
1575320263.186273,1526.74
1575320263.199371,1532.61
1575320263.206924,1538.24
1575320263.215584,1542.93
1575320263.227488,1548.01
1575320263.235421,1551.73
1575320263.243861,1552.85
1575320263.2525032,1551.08
1575320263.2659578,1546.44
1575320263.272455,1541.18
1575320263.280787,1537.78
1575320263.293081,1534.28
1575320263.3013241,1531.01
1575320263.3093681,1529.05
1575320263.3179069,1527.85
1575320263.3299131,1528.16
1575320263.337868,1528.97
1575320263.347121,1530.1
1575320263.358321,1532.1
1575320263.366899,1534.73
1575320263.374681,1539.87
1575320263.383276,1546.86
1575320263.3953469,1552.67
1575320263.4033191,1559.42
1575320263.411971,1565.03
1575320263.423918,1568.07
1575320263.4336379,1569.86
1575320263.440243,1569.56
1575320263.449209,1567.75
1575320263.460769,1564.21
1575320263.468905,1561.78
1575320263.4773288,1561.66
1575320263.48954,1563.6
1575320263.4977112,1566.46
1575320263.505953,1570.83
1575320263.514108,1575.49
1575320263.526583,1579.5
1575320263.535178,1577.87
1575320263.5428932,1572.51
1575320263.555077,1562.83
1575320263.563453,1552.21
1575320263.57135,1544.97
1575320263.579867,1537.81
1575320263.591994,1530.19
1575320263.600659,1522.58
1575320263.6084769,1512.11
1575320263.6204128,1502.61
1575320263.62875,1497.12
1575320263.636833,1493.25
1575320263.645452,1490.47
1575320263.657502,1487.65
1575320263.6668642,1483.39
1575320263.6739619,1479.53
1575320263.6863549,1478.26
1575320263.69439,1479.69
1575320263.7023711,1481.68
1575320263.710895,1482.17
1575320263.72285,1482.25
1575320263.731174,1484.69
1575320263.739418,1491.46
1575320263.752104,1499.04
1575320263.759902,1508.01
1575320263.7685812,1514.05
1575320263.7766669,1517.65
1575320263.7885172,1522.97
1575320263.79681,1529.84
1575320263.804874,1535.23
1575320263.8178098,1538.47
1575320263.825417,1536.4
1575320263.834251,1532.28
1575320263.8420212,1528.56
1575320263.853927,1529.91
1575320263.862247,1534.31
1575320263.8703349,1540.64
1575320263.88321,1543.94
1575320263.89081,1542.99
1575320263.899594,1539.21
1575320263.907476,1536.67
1575320263.919429,1537.3
1575320263.927985,1540.54
1575320263.9362612,1542.53
1575320263.949225,1541.0
1575320263.956511,1536.43
1575320263.9653618,1533.45
1575320263.9729888,1533.31
1575320263.985434,1534.1
1575320263.9934661,1535.17
1575320264.002248,1536.09
1575320264.0137951,1537.09
1575320264.022051,1538.73
1575320264.030294,1539.64
1575320264.038312,1539.05
1575320264.0512152,1536.86
1575320264.059287,1534.81
1575320264.0678022,1534.2
1575320264.0793412,1534.66
1575320264.087391,1535.6
1575320264.095768,1536.32
1575320264.103822,1537.09
1575320264.1167512,1538.44
1575320264.124521,1540.19
1575320264.1332,1542.71
1575320264.145074,1544.57
1575320264.153043,1545.01
1575320264.161429,1544.14
1575320264.1693451,1543.58
1575320264.182326,1545.3
1575320264.190091,1549.93
1575320264.198775,1554.81
1575320264.2106419,1557.69
1575320264.2191381,1557.7
1575320264.226856,1555.48
1575320264.235428,1551.97
1575320264.247512,1549.72
1575320264.2553852,1547.79
1575320264.263742,1546.66
1575320264.276187,1547.18
1575320264.284538,1550.61
1575320264.2923892,1556.14
1575320264.300797,1560.48
1575320264.312869,1563.99
1575320264.3209379,1564.86
1575320264.329216,1565.03
1575320264.341465,1566.86
1575320264.350826,1571.61
1575320264.3577862,1576.71
1575320264.366976,1583.0
1575320264.378346,1589.0
1575320264.386503,1593.49
1575320264.395048,1597.81
1575320264.40282,1600.05
1575320264.416746,1601.52
1575320264.423421,1604.84
1575320264.432489,1609.63
1575320264.4438028,1613.38
1575320264.452667,1613.08
1575320264.4603672,1607.44
1575320264.469179,1598.4
1575320264.4808152,1592.44
1575320264.4890041,1589.56
1575320264.500555,1591.12
1575320264.509863,1593.86
1575320264.5181131,1597.3
1575320264.525986,1600.17
1575320264.5345101,1601.56
1575320264.5464818,1601.4
1575320264.554576,1597.61
1575320264.568438,1591.11
1575320264.57517,1581.06
1575320264.58374,1574.32
1575320264.59146,1574.25
1575320264.600231,1580.23
1575320264.612077,1588.31
1575320264.619892,1593.15
1575320264.6285162,1596.39
1575320264.640329,1597.38
1575320264.649183,1596.95
1575320264.6569338,1595.0
1575320264.666049,1593.01
1575320264.6773021,1591.83
1575320264.685458,1591.77
1575320264.693727,1591.64
1575320264.706081,1588.27
1575320264.714292,1582.13
1575320264.722485,1571.0
1575320264.7306502,1559.38
1575320264.7433212,1552.72
1575320264.7516491,1550.0
1575320264.75958,1552.0
1575320264.7715359,1553.69
1575320264.779934,1552.49
1575320264.7879438,1547.23
1575320264.796334,1541.06
1575320264.808626,1532.15
1575320264.817048,1524.31
1575320264.824745,1520.58
1575320264.836936,1520.46
1575320264.845522,1524.4
1575320264.853416,1528.98
1575320264.861771,1534.67
1575320264.873836,1537.97
1575320264.883007,1538.0
1575320264.890214,1534.91
1575320264.902499,1530.28
1575320264.910959,1527.36
1575320264.9190469,1528.09
1575320264.927392,1533.29
1575320264.939434,1541.29
1575320264.948363,1546.71
1575320264.955945,1549.09
1575320264.968541,1546.09
1575320264.9765859,1541.11
1575320264.985387,1534.69
1575320264.9932082,1531.57
1575320265.004977,1532.24
1575320265.0136251,1535.72
1575320265.021424,1539.99
1575320265.034206,1541.98
1575320265.041972,1540.64
1575320265.050653,1535.15
1575320265.058536,1529.61
1575320265.070583,1523.81
1575320265.0787442,1519.97
1575320265.0868301,1517.58
1575320265.0998569,1513.33
1575320265.107542,1507.28
1575320265.116288,1502.17
1575320265.123988,1496.34
1575320265.135979,1491.74
1575320265.1445272,1488.74
1575320265.1527538,1488.2
1575320265.164934,1490.55
1575320265.172992,1496.17
1575320265.1811788,1501.48
1575320265.189454,1506.36
1575320265.202089,1507.4
1575320265.209905,1505.58
1575320265.2186198,1500.54
1575320265.230477,1493.45
1575320265.2386382,1487.69
1575320265.246979,1482.37
1575320265.254854,1479.78
1575320265.2676532,1478.92
1575320265.275414,1479.25
1575320265.284182,1481.5
1575320265.296088,1484.7
1575320265.303932,1489.93
1575320265.312305,1495.56
1575320265.320328,1500.35
1575320265.333375,1505.88
1575320265.341035,1510.09
1575320265.351373,1513.94
1575320265.3613498,1521.45
1575320265.3697028,1531.37
1575320265.377717,1542.56
1575320265.386289,1552.27
1575320265.39969,1563.46
1575320265.406535,1570.29
1575320265.414903,1571.16
1575320265.427142,1568.26
1575320265.435682,1565.97
1575320265.4433742,1567.78
1575320265.4517162,1575.3
1575320265.463916,1584.95
1575320265.4720361,1589.57
1575320265.4804869,1589.05
1575320265.492324,1584.53
1575320265.501332,1581.37
1575320265.509025,1580.45
1575320265.517628,1582.83
1575320265.529449,1585.77
1575320265.537513,1588.51
1575320265.545772,1589.13
1575320265.557952,1588.86
1575320265.566716,1588.08
1575320265.574472,1585.82
1575320265.583575,1582.38
1575320265.5950668,1577.68
1575320265.6030662,1575.79
1575320265.611359,1577.03
1575320265.623499,1577.88
1575320265.632281,1577.12
1575320265.639991,1576.19
1575320265.649258,1576.43
1575320265.6603851,1578.17
1575320265.669014,1579.96
1575320265.676992,1579.73
1575320265.689127,1577.13
1575320265.699751,1573.93
